Title,Date,Rating,Content
Engineering College Redemption,25 December 2009,9.0,"The movie is supposed to be based on Chetan Bhagat's guideline for IITs Five Point Someone.It not entirely true to it.and in the end it does take a turn that is reminiscent of the ever loving Shawshank Redemption in more ways than one.such as Sharman Joshi's candid confession in an interview besides the end!The film manages a comic depth,what it, at much of the times lacks is emotional depth.It treats issues too naively perhaps.It creates caricatures out of Bhagat's characters.it does hinder character development.Boman Irani's Dean Viru Sahastrabudhhe(VIRUS) did remind me of his own Dr.Asthana in Hirani's debut Munnabhai M.B.B.S. Asthana's funny guffaws were character traits but Virus hasn't any he tries to be whatever is required.He is funny,he is ruthless but never as formidable as Asthana. 3I is not par stereotypes thus is predictable.It also delves in silliness and goes from melodramatic extremes to comic extremes in seconds.But all said the movie is just too funny. I have not laughed so much in days.Its certainly written better than the novel(apparently not a difficult thing to do).Lead Performances are very good too.In the end its easily lovable but forgettable unlike LRMunnabhai.Its not at all a bad movie but maybe just not brilliant.Lead Actor's own Taare Zameen Par would be a brilliant document on education system.I rate it 7/10."
A Must Watch!,25 December 2009,7.0,"Rajkumar Hirani... the name is enough to create an excitement in any cinema-fan alive. Munnabhai series have been awesome films, and his latest offering '3 Idiots' is another Masterstroke from this genius.I have no idea how 5-point-someone is, all I know is that '3 Idiots' is an amazing/awesome/inspiring film. A treat of a film! A film that is rich in emotions, A Film that leaves behind a great moral. The Youth are sure to worship this Film, and that will make this film a blockbuster. Cancel anything you're planning to do till the 31st, watch '3 Idiots', it's worth your time and money. Hirani and Joshi's script is simply superb. Through Humor how many rights and wrongs are said. I really loved the way Hirani showed us Sharman's family. A typical 1950's family, it's hilarious as well as genius.The film has Superb Performances: Aamir is fantastic as Funsok Wang Do. He's a delight every time he appears on screen and delivers his careers finest work. Maddy excels, he's astounding in the sequence when he shares his heart with his father. Sharman Joshi is good, yet again. Omi is a Masterstroke. A surprise packet, his speech sequence is sure to be remembered forever! Kareena is weak. Boman Irani is mind-blowing as the vicious head. He leaves you speechless in the scene when he awards Aamir The Pen. Mona is average.The Music is decent, with 'All Izz Well' being a complete chart-buster. The cinematography is perfect. All other departments are satisfactory.Watch this film right now..."
I Laughed! I Cried! And I'm giving this a 10!,7 March 2013,7.0,"When I was looking through IMDb's Top 250 movie list and saw a movie called ""3 Idiots"", I was surprised. Why would a movie with such a bad title be voted so highly? I went in thinking this would be India's version of Animal House or American Pie. But after watching the film, I was in love! It is so much more than the usual college story of young guys getting drunk, flunking classes, and getting back at their superiors. It is an extremely well-made film about doing what you love and facing your fears. The acting is incredible by the ensemble cast. The script is funny and poignant at the same time. Even the scenery is breathtaking. Although the length of the film is pretty long and has some quirky musical numbers, 3 Idiots is a delight. It is worth the watch!"
"Americans, Enough, This movie is that good!!!!!!!",19 May 2013,2.0,"Well, at least it is in Asian's Mind. It's SO GODDAMN GOOD for Asians.You don't get the high school thing so you think it's overrated. Well, Dark Knight and The Avengers are overrated for us because we don't get the superheroes thing. But so what? Still, a lot of people love it, so Stop Taking Your Personal feelings as The Lethal Truth. To make you understand better. Let me tell you something about the high school thing. If you have studied in Chinese or Indian High school you will understand what's all about the suicide and sad plot. Life was like a pis of sh!t. You have to wake up at 6:30 and go to bed after like 10:30, you can never choose your class, you can never say anything that against the teacher, you can never be in relationship with boys or girls. Right here, NO PARTY, NO PROM, NO NOTHING. All you have to do and all you can do is study and study, and the only way to make your life better is to get good grades. Because of the hard works and lack of fun, you're totally exhausted while the teachers and parents keep complains that you're lazy. And what's even funnier, is that 80% of what you have struggled to learn has nothing to do with your future life. So it simply sucks here.That's why we love the film, it showed our mind, it's not a perfect movie. But it make us laugh and cry. This movie is 9.1 in douban.com(A Really Famous Website in China)It's 8 out of 10 for us, and even for some of you. For some of you, it's 6 or 7 out of 10. So, it's 8.1 for average. NOTHING IS WRONG. So, please, try to understand."
A Nutshell Review: 3 Idiots,26 December 2009,10.0,"When I told a friend that 3 Idiots is the best film this festive period, he told me it takes an idiot to be able to tell one, and that I saw myself in the film. If anything, I'll take that as a compliment, as the film is about self-actualization, or the simple fact that it's a wake up call in this rat race of a world that we live in, that we lose sight of things that matter in the pursuit of success. It's a wake up call that we should be pursuing Excellence instead, which in the work environment one gets easily drowned in mediocrity, or blind faith that success follows without putting in too much hard work.Set predominantly in the varsity days and told in chunks of flashback, this film will allow you to reminisce about a time where life was nothing but exams, lectures, and that paper chase, either making the grade or having to repeat. But there's also probably that one person, or a few if you're lucky, whom you'll meet on campus that will help you directly or indirectly, shape your outlook, thinking and just about forming long lasting bonds, whose interaction with will shape your character just before entering the workforce.3 Idiots tell of such a friendship, amongst 3 buddies Farhan (R. Madhavan) and Raju (Sharman Joshi), two mediocre students who just scrape through, and the one huge influence in their lives, ace student Rancho (Aamir Khan), the livewire of the trio who irks the Dean of Imperial College of Engineering (modelled after the famed Indian Institute of Technology), Professor Viru (Virus), played by Boman Irani. In fact, it's something like a Hindi equivalent of the local I Not Stupid with its critique on the educational system, but done with a lot more finesse, fun and without sledgehammering its ideals down your throat.The gist of the disparity here is the concept of learning how to learn, or teaching somebody how to fish compared to just giving the students the fish. It's a reminder that knowledge gathering goes beyond just doing so for exams, and the techniques of blindly cramming will do one not much good later on. It's about the application of knowledge for the real world than to answer papers, and the joy of acquiring such knowledge. It's the 3 Idiots versus the Professor, and their peer Chatur ""Silencer"" (Omi Vaidya who played the role with glee, as the peer bootlicker that everyone loves to hate) who throws down the gauntlet to Rancho as to who will eventually be the more successful of the lot.What made 3 Idiots work remarkably, is the excellent chemistry between the leads. Aamir Khan, the big name as he is, doesn't upstage his co-stars R. Madhavan and Sharman Joshi, as their characters get into various forms of shenanigans in college. Instead they complement one another in their roles, and thanks to makeup, look very much comfortable as their aged selves, and their younger teenage ones through closely cropped hair, and outfits. Aamir aces the role of Rancho as the boy who gets ahead of the pack without really trying and at times being perceived as both the smarty pants and the troublemaker of his cohort, though his sudden disappearance after graduation has made his good friends try to track him down, albeit unsuccessfully. The film also doesn't take itself too seriously when the time calls for it, switching quite playfully to ramp up its funny moments, even at times breaking the fourth wall when telling the story of Raju's background (in black and white melodrama no less). The jokes here worked wonders as well, as do the couple of twists that roll along in the 2nd act after the interval, which is somewhat telling of the narrative depth that the film possessed. Songs were breezy and plenty of fun, and I personally enjoyed Aal Izz Well (All Is Well) best, a chant that the Idiots adopted from Rancho, who uses it to calm his heart when it's filled with anxiety and fear. I think it works.Affairs of the heart though are kept at a bare minimum, when Rancho falls for the daughter of Professor Viru, Pia (Kareena Kapoor). While they start off in quite testy terms, things start to thaw when Pia sees Rancho for who he is, except that the secret Rancho keeps threatens to keep them permanently apart. And that is unless the other 2 pals could help it in their quest to locate Rancho. Everything falls into place at the end, especially telling of the second act when you learn of this secret at the cliffhanger prior to the interval, and this provides yet another emotional sucker punch to your gut when themes like friendship lasting forever starts entering the picture.Chase excellence and success will follow; this film lived up to that tagline in being one of the most excellent I've watched this year. Amongst all the film offerings put out this festive season, my choice for the most uplifting, the most hopeful and a jolly entertaining ride all around with elements of everything only a Bollywood film is renowned for, is this one. Don't miss it, and it goes directly, albeit a late entry, as a contender for my top films of the year!"
I never thought I could love a three-hour comedy,18 January 2022,10.0,"By now, I've seen at least 80 Bollywood films, largely thanks to Netflix and Covid. I'm still not used to the extra 30-45 minutes they tend to run compared to analogous Western productions. Longer comedies test my patience more than the action flicks. That's not a cultural gap. I've complained many times about Judd Apatow's excessive footage diluting the enjoyment his casting and material could have delivered in a tighter package.This delightful film transcends all norms. It's so well-written and performed that the time flew. The mix of savvy and silly adds up to a joyful package. The smattering of musical numbers kept the fun going somewhat more smoothly than has often been the case. The early conflicts hilariously established characters, setting up the rest. Several moments elicited more tears than I would have wanted others to see leaking from my orbs. The script builds to several terrific callbacks. I'm glad I checked IMDb's Top 250 list and decided to work my way through most of the dozen or two I'd missed. This one truly deserves its place among them."
Clearly the best Hindi movie of 2009.. must watch,30 December 2009,9.0,"I watched '3 idiots' on the Christmas Day. Being an Aamir Khan fan the expectations were huge. The movie is excellent, absolutely fun filled and hilarious but deviates from its main idea of Education system after the intermission. The depiction of education system of India is completely true where each and every prof. is interested only in the fact that you have mugged up his lessons on not. Being an IITian myself I can assure you of this. Aamir Khan is awesome, Sharman and Madhavan are also good as usual. Boman Irani rocks again with his stand out performance. Kareena Kapoor is OK considering her not so important role. The stand out scene of this movie is clearly Omi's 'Balatkaar' speech.But considering Raju Hirani previous works, this movie can't be called his best. Its like Hirani hit a double hundred in his 1st one(Munnabhai MBBS), a 50-60 in his 2nd and a 90* in this.Considering all these, I would go with an 7 out of a 10 and thumbs up for this movie. You can surely spend two hundred bucks, it is worth it."
An undeniable masterpiece,29 June 2013,9.0,"One of my students - a girl, once asked me how would she know if she has found the right guy. I told her I don't know how but I shared with her a method to sieve out the useless ones. Get them to watch 2 films with you and watch for their reactions. If the first reaction is ""I don't watch silly Japanese cartoons and musical Hindi flicks,"" discard them like used tissue papers because they are not worth your time. Why?  Because they already have deep-set perceived ideas and worse of all, they will not even give it a chance, not even for you. Then if they do want to watch them, watch for their reactions. If they give snide and self-important remarks, hello-goodbye them out of your life. The 2 movies that I suggested to her were My Neighbour Totoro and 3 Idiots. I saw 3 Idiots again today and I am surprised it's only my second time. But it feels like only just yesterday that I got to know the 3 musketeers - Farhan, Raju and Rancho. I think that's one of the reason why it's so successful - their easy chemistry.  The 3 characters' arcs are so divisive (each focusing on different aspects of the pursuit of education) but yet so intertwined because of their deep friendship. At the end, I remember walking out of the cinema learning life lessons from a master. This time round watching it at home, I realize why I love it so much. Most films only have one central theme and all the plot revolves around that. 3 Idiots has bigger aspirations - it was deftly balancing multiple themes. It didn't only delve on aspects of education, it also hit on subjects like superficiality, parenting, treating people right etc.  In my opinion, one of the reasons why the film succeeds is that it wasn't preachy. It didn't need 10 minutes to force the schmaltz down your throat, it just throws the idea out there and it hits home. Take a look at Jack Neo's I'm Not Stupid, same big subject but you will vomit out all the top-down schmaltz by the end of the movie. I think 3 Idiots realizes that these ideas for living your life and the pursuit of excellence are in all of our consciousness... We all know them but we just never act against them and allowed it to permeate our lives from way back.  The film only needs to throw out the ideas, package them in a fresh approach and it hits the home run. None of the ideas needed to linger longer than it was necessary. I love the narrative structure which is actually a road movie.  Most directors will just do tough love in a linear manner. 3 Idiots uses flashback very effectively. If you think about it, we are only seeing Farhan's version of Rancho for 95% of the film. How do we know that's the real version? The real Rancho only appears right at the end.  The use of screwball comedy works remarkably well too. In fact, the tone switches like the mind of an idiot suffering from a tri-polar complex. For instance, in the ending of the second act, the birthing of Mona's baby in the midst of the biggest flood and rain. I loathe these birthing scenes in movies. Always feel like some fake big life affirming moment but seeing how it is handled here I am so awed. Not pretentious and look at how the tone switches like crazy - from sad (expulsion from ICE), to tension (no transport to the hospital and no electricity), to full-on problem solving (the theme of what education is for culminates here), to comedy, to celebration, back to total sadness again ('death' of baby) and to the closing metaphor of ""All Izz Well"". Freaking brilliant. It was then I realized the director builds up the ""All Izz Well"" metaphor all through the film until that point. And it didn't end there. That last speech by the professor to Rancho in the driving rain closed up, no, bookended what actually began in their first meeting where Rancho asks why didn't the astronauts use a pencil in space. This is what CLASS is about and this film has truckloads of it. The only misstep for me is the romance angle between Pia and Rancho wasn't totally satisfying. Their cute meet is really awesome but if Pia has learned anything from Rancho, why would she still want to marry Mr Pricetag in the end?  I know it was just a narrative ploy to get all the parties together for the final journey to meet Rancho but it didn't feel right for me.  But really, I am just nitpicking. I apologize if I let out some spoilers but seriously if you have not seen this, you must be the type of person that I mentioned about in the first paragraph."
Easily one of the most overrated films on IMDb,26 February 2016,6.0,"The script is the biggest problem with this film. It is filled with clichés and unoriginal jokes. The theme and message of the film is spelled out for the audience a million times. It should be more subtle and realistic. The sequence of events is entirely predictable.Additionally, there is nothing exceptional about any other element of the film in my opinion. There is nothing impressive about the camera work. There is nothing impressive about set design or costume design. There is nothing impressive about the acting or characterization.It is emotionally manipulative using every trick in the book and there is nothing to enjoy if you do not fall for that. How it is so far up IMDb's top 250 is beyond me."
Very long and heartwarming,1 June 2020,6.0,"I'm not familiar with Indian films so this was a good introduction. The characters are funny, if one-dimensional, and the storyline is heartfelt. There is some satire of education and society that I can get behind."
amazing movies,29 December 2009,10.0,"I absolutely LOVED this movie. I was one of two or three 'white' people in the Cinema, and waiting in the line i got a lot of 'looks', but I'm speechless to how good this movie was!!! Aamir just keeps getting better!!!! TZP was amazing, Ghajani was amazing and now 3 Idiots... AMAZING!!! cant wait to own it on DVD!!! I might even go see it again at the cinema!! I've now seen about 5 Bollywood movies at the cinema, and i own about 30 movies on DVD. I'm an Aussie what LOVES Bollywood & Aamir Khan!!! What movies is next for Aamir? I'm sure it will be another to touch our hearts, i'd love to see his body ripped like in Ghajani again! 3 IDIOTS ROCKS!!!"
Significant and entertaining,10 December 2020,10.0,"This is a significant Bollywood movie, but for European or American viewers, it is best compared to a binge-watched colorful Hollywood miniseries by style, melodramatic and light in tone, but much more filled with meaning. It celebrates Gypsy style music and ingenuity in poverty while criticizing strict education systems of high Asiatic pressure and parental authority which stifles creativity by senseless rot-learning even at top institutions. Quite entertaining and watchable, and different in style - but not at all inferior in quality - to the top Hollywood production, it has some authentic light humorous touches and some intense melodrama - an over the top Bollywood type soap opera that is somewhat a significant social critique at the same time."
The most fun I have ever had watching a movie!,13 April 2011,6.0,"3 idiots offers a great deal of fun. Indeed, one of the best movies I have ever seen! Its experience is simple, yet it's great in every aspect! I absolutely loved the fact that this film had it all, wonderful atmosphere, brilliant acting, lovely inspiring songs and a surprisingly thrilling story! During the movie, I laughed and cried A LOT!! The combination of the movie aspects was astonishing. I never thought I would enjoy an Indian movie as much as I enjoyed Slumdog Millionaire, but this one simply surpasses every other Indian movie. The story is touching, inspiring and funny.. at the same time!! This movie is plain FUN. It's about family, friendship and a little bit of romance. It had a great deal of great family moments that are still stuck in my mind till now (I saw the movie a week ago!) Plus it deals with friendship and its impacts on a person's life, and what a brilliant friendship story we saw in this movie! One of the greatest friendship stories captured on cinema mixed joyously with top-notch fun. I recommend this movie to anyone who actually wants to enjoy a real movie experience that has it all, in other words.. this movie is recommended for EVERYONE! Acting: 10, Direction: 9, Soundtrack: 10, Story: 10, Overall rating: A decent 10!Don't just rent it, OWN it and show it to friends who like to enjoy a fun movie!"
my take on the film 3 idiots,6 June 2013,6.0,"3 idiots i a great film, that portrays 3 boys in college and the funny antics they get up to while in this process. The film shows how learning can be made fun, and as long as you love what you do, you will succeed in it. but the film isn't all fun and games, the movie portrays the flaws that India currently have in their educational system, it also shows that not everyone can do what they love as the pressure put upon them by their families can be an argument to persuade anyone, the movie shows a suicide, this really shocks the viewers, and the fact is that the film isn't a fictional one and when a person fails, they do commit suicide, I'm not saying all do but quite a few. They also show the hypocrisy of class and how though everyone thought the main character was a wealthy heir he was no more than a servant posing for the heir who could not even understand engineering. The birth of the headmasters grandchild makes the viewer see that the educational system can change, along with the people running it, and the stereotype of a woman being a doctor and a man becoming an engineer becomes to deteriorate. All in all a great film, and worthy for its position in the top 250 films"
A really fun and enlightening movie,16 January 2013,3.0,"I've decided to start this review by describing what happened during the screening of this movie in one of my University class to demonstrate just how interesting this movie really is.Our lecturer has decided to replace one of our classes on a weeknight and during the class, he has decided to show us this movie. The class started at 8 p.m. and as my class consist of students who are used to skipping classes (even the afternoon ones) or are prone to leaving early (including myself), I was expecting the class to be almost empty by the end of it.By the end of the class, which was about 11.30 p.m., none of the students actually left the lecture hall because everyone really enjoy the movie so much and all of us wanted to finish the movie because it was fun, interesting and inspiring.The movie has tackled an important aspect in the modern society: Why do we study ? Is it only for the sake of getting a well-paid job in the future ? Or was it for the knowledge or interest ? This movie had us questioning our purpose of studying and whether we are doing it for the sake of our future job, to fulfill our parents' demands and expectation or to feed our hunger for knowledge ?All of us go to school for a different reason, some to make friends or to hang out with their friends, there are some who really enjoys learning new things everyday but many are those who go to school just for the sake of completing their studies.The movie tries to bring out this point through humor, loads of them ! The movie is really funny and through unfolding the events by looking into the past and present, it avoids being too straight forward which in my opinion, keeps the audience interested in the movie without getting bored.I really love the movie and has always recommended people to watch it, in fact, everyone that I know who have watched the movie loved it. This movie is really one of my favorite movies of all time."
"It is NOT a great movie, it IS a good movie though",24 December 2009,3.0,"OK so just to make it clear, I do think this movie is very funny! As a matter of fact, its hilarious. My only problem with the movie is ---1) Unoriginal - I understand that the original concept was developed by Mr Hirani himself, but nonetheless, its not fresh. Might as well call it ""Munnabhai BSc - THE DEJA VU"". I guess since the west has the 3 stooges, and 3 musketeers, we need something too right? 2) Old Jokes - the common urban legend of spending millions of dollars on a space pen instead of using a pencil, and ""how does a motor start"", and the fact that indians only want their children to be engineers or doctors (we do have actors, cricketers, and politicians, don't we?), just too old. 3) Unrealistic - I don't even feel the need to explain this one. (I think Bollywood directors firmly believe in an old adage- ""Everything is possible"" and they follow it religiously in every movie. Be it bringing a dead to life by saying ""AAL IZZ WELL"" or stopping a wedding at the last second (how does this not get boring, i can name 10 movies that have already done this and i don't even watch too many bollywood movies) on a bright note, it is very funny (yes the jokes are old, but they are executed pretty well), please watch it and i apologize for being such a hater. I am just giving my 2 cents. Plus, I think everyone did a great job in the movie. I laughed my ass off on few occasions, but so did I while watching American Pie...and so I strongly disagree with those who think this movie is a masterpiece. it is not. 6.5/10."
The Fun Side of Bollywood,10 January 2014,8.0,"There was an article published by Time magazine some years ago. It explained that while China enjoys a robust population and a rigorous educational system (for those who can afford it), the spontaneous and creative aspects of Chinese culture has been subverted. It's been marginalized so much so that American business specialists have been asked to speak at some of china's most prestigious companies to ""teach"" creativity. The article presumes that Chinese middle-managers have had so many concepts and facts drilled into them in school that they are unable to think outside of the box like Americans.Subtle racism and cold war paranoia aside, the article does have a point when it comes to the importance of academic memorization versus creativity. American public schools have been drawing and redrawing that line trying to find the right balance to mold the leaders of tomorrow with mixed results. Yet when I hear stories of a fifteen year old inventing a new groundbreaking cancer test, I can't help but feel a little prideful of being the partial product of American schooling.But while the Chinese seem to be stumbling, India has really stepped up, or at least the film 3 Idiots (2009) would have you believe it. Starring Aamir Khan as the amiable Rancho, the plot of 3 Idiots sounds like a Van Wilder (2002) rip-off. The brilliant but unorthodox Rancho causes mayhem and silliness at an uptight engineering university. His two friends Farhan (Madhavan) and Raju (Sharman Joshi) join in the revelry to the dismay of the pig-headed dean known to the students as Virus (Boman Irani). But when Rancho takes interest in the dean's daughter played by Kareena Kapoor, the dean vows to have the 3 idiots expelled for good.Bollywood films are very good at taking seemingly trivial plots like the aforesaid and escalating them into gorgeous, high energy, thematically complex tales for which 3 Idiots is no exception. The movie encompasses a vastness of emotion and a breadth of themes which I do not dare expand on here for fear of ruining the movie. I will say that 3 Idiots does further validate my hypothesis that a major theme in modern Bollywood is upward mobility. While my familiarity with Indian film is limited, all the films I have seen made over the past twenty years involve a protagonist unhappy with his or her station in life and works their butt off to achieve better, often through creative means.I saw this theme in the repellently named Wedding Planners aka Band Baaja Baaraat (2010) and the silly sci-fi comedy Joker (2012). Even the sappy love musicals of Yash Chopra like Dilwale Dulhania Le Jayenge (1995) have characters who want to do better largely by questioning the conventions of traditional ways. 3 Idiots is an extension of that proud tradition only done with excellent comedy and some surprisingly depth along with some catchy musical numbers.Stop to consider today's modern American films in comparison. Sure there are classic hero journeys in movie theaters but few have unadulterated happy endings quite like Bollywood. Many settle for the moral of ""do what you can,"" or ""you can be happy with your lot in life so long as you have someone to love"". And let's not forget the common contemporary comedy message ""have fun and worry about the consequences later."" These messages make sense in the economic malaise of the day and the superhero genre has replaced the musical comedy as far as being a glitzy distraction for the masses. Still the superhero films as well as the Oscar-bait of the last few years don't have the subversive themes of their Indian counterparts. Nor to they have the energy! The energy in 3 Idiots is so incredibly infectious, if you're not smiling in the first five minutes you might need defibrillation. Seriously call a doctor, you're legally dead.Those who are worried about China's looming domination of Asia and eventual world power status need not worry about it. If I were worried about any country flexing its muscle it'd be India. It's a polyglot, multicultural nation with English its language of commerce. It's got a huge, pro-democratic population and has the creative juices to pull off long-term economic and cultural growth. But don't lose any sleep over the decline of the American Empire, at least our overlords will be benevolent or at the very least hilarious.http://www.theyservepopcorninhell.blogspot.com"
Absolutely loved it.,14 July 2011,8.0,"I checked this out on a whim from my library and was so impressed that I just had to come here to review it. Please note I am NOT Indian, but this is (as of yesterday) one of my top five favorite films of all time. My only criticism is the title - it's horribly misleading for American audiences who would probably expect a Judd Apatow nonsense film (and offensive to boot). Not so with this film - the characters are anything but idiots despite their college experiences. Brilliantly written and directed, there's something for everyone here: comedy, tragedy, and even a couple of song and dance numbers (seamlessly integrated). The acting is superb, the plot is a bit complex but fascinating, and it's shot with care and attention. LOVE IT."
"An ""oeuvre d'art""",13 November 2011,10.0,"For starters, every cinephile must watch this movie, it's absolutely mandatory!!!! The movie has great story line, rich in its roots, evolves naturally, showing beautiful landscapes of India. All characters are so dense, so real, so credible, despite of being caricatured....there is a lot of marvelous interactions between them all way down the story...and their interaction onto scenarios are great and constant...that's one thing I could notice it made the movie such a strong production.... The film is funny, genius, superb, surprising, fading from touching moments to challenging scenes, so naturally...... Reamrkable photography as well. It's one of the most exciting movies I've ever seen - is deep, enjoyable and, ultimately, leaves a lesson about what is really important in life.... I recommend the family watch this movies, together...is outrageous!!! It mention taboos, the everyday's strive of families, hopes, dreams, disappointing, love, envy, debauch, etc.... And all this magic moment, start with an aborted airplane take-off......"
This movie is really meaningful to us Asians,26 October 2013,10.0,"The very fact that the education system in my country (and perhaps in a lot of developing countries) SUCKS and as a student, I am seriously suffering from it, makes this movie worth watching. It gives me a little hope, a little faith, that success and happiness will eventually come to those who pursue excellence in stead of just focusing on their grades, their qualifications. I guess that many Western people cannot understand what Asian students like me are going through. We have to study all day, I mean, studying is not only a 7 to 5 ""job"" but it also deprive us of our sleep. The working environment is so damn competitive, our parents are like 'get straight A's or you will have nothing to eat' and the stress is unbearable. So, if you are having to deal with all these, give this movie a try! Good laughs, great messages, enjoyable story."
"""Aal izz well"" with the 3 Idiots!",27 December 2009,10.0,"Chetan Bhagat's ""Five Point Someone"" may not be called a literary masterpiece, but it sure is entertaining with its guffaws and its Indianized English. I read the book a while back, and I was highly impressed by the author's straightforward and vitriolic views about the sagacious education system. Bhagat had introduced Ryan Oberoi to play the role of the rebel, an anarchist who wanted to do away with the grumpy system of education prevailing in India. Ryan was never his protagonist; he simply played the second fiddle in the book. It was Hari, the mundane narrator of the book who was the hero. But things turned topsy-turvy when Bollywood walked into the scene to dramatize the already dramatic story of Five Point Someone. And then when in the book everything went happily ever after with the three idiots, namely Ryan, Hari, and Alok, Bollywood begot its own idiots Farhaan (R. Madhavan), Raju (Sharmaan Joshi) and Rancho (Aamir Khan)the great for its new cinematic endeavor 3 Idiots .3 Idiots can be summed up in one word as extremely majestic. It surely will make you laugh your guts out with its slapstick jokes, its funny sequences, its bathetically emotional scenes and make you to shed a tear or two in the emotional sequences. In short, 3 Idiots is a perfect desi dinner for your bulbous eyes which has all the spices in almost perfect proportion. The genetically modified melodrama has all it takes to hit the Indian audiences hard, and I see it topping the charts in no time. The movie definitely followed a major part of the book, only the incidents were either jumbled or heightened for greater effect.3 Idiot' is a laughter riot right from the first scene where Farhaan fakes a heart attack while onboard an Air India flight to the last scene where Chatur finds out that his role model Mr. Phunsuk Wangdu is none but his college rival Rancho. I especially loved the portrayal of Raju's glum family in black and white. Despite scenes of hilarity, 3 Idiots does suffer from backlogs of vague emotions which seem at some portions of the movie vaguely put on, unorganized and unneeded. Another thing that stuck me was the heroic character of Rancho. I know it doesn't look good for the perfect image of a movie if its hero fails to live up to the standard and flunks in exams or scores 5 point something, so Bollywood made Ryan Oberoi (of the book) alias Rancho become the class topper thus bringing forth the idea that we cannot still accept a flawed hero in our movies. In the long run, the act actually exemplified the character of Rancho and brought out the real essence of the movie. But the child delivery scene in the movie was definitely overtly exaggerated. I don't think Chetan Bhagat has ever imagined his Ryan to do a child delivery with the aid of his friends. Since everything is fair in Bollywood and war, such sacrileges add to the vivacity of the movie's plot.3 Idiots is a star studded affair which presents us with the grand acting skills of stars like Boman Irani as Professor.Viru Sahastrabuddhe or Omi Vaidya as Chatur Ramalingam. But Kareena Kapoor seemed a little unwanted as Pia, she didn't add to the character of the fashion designing student Neha of the book, instead she is here a smart would be doctor who falls for the charm of Rancho out of the blue. One thing that stuck me about the movie is the way the real ages of the stars have been camouflaged fruitlessly. Even though Aamir Khan is a perfectionist as an actor, he seemed a little too old to be an engineering student in his early twenties. Nevertheless, the movie is a first hand example of great filmatography and fabulous humor. Like all Rajkumar Hirani' movie, this one has treats for all its viewers. The peppy song ""Aal izz well"" reminds us of his Munna Bhai movies.The dialogues used in the movie will definitely come as eye openers to brainless muggers. 3 Idiots deftly bring out the very quintessence of Five Point Someone bringing to light the fatal flaws of the Indian education system. And though at some point Aamir Khan does look like a know-it-all holy spirit inculcating others with his words, he does reciprocate Chetan Bhagat's ideas that the Indian education system lacks creativity and spontaneous love for knowledge. I hope Aamir's words reach the generation next and come as a harbinger of a utopian vision of a new educational system in India. Movies with messages such as this one should be taken as ground breaking attempts to change society.The movie is an absolute delight when it comes to music. It features a galaxy of beautiful songs shot in great locations. I personally loved ""Behti hawa"" and ""Zoobie doobie"". Overall, 3 Idiots is a wonderfully heartwarming movie that teaches us to stop being mentally troglodytes and introduce creativity in our minds."
A Bollywood for everybody,29 February 2016,7.0,"Dear hypocrites: If ""Amelie"" and ""Forrest Gump"" can be mainstays of the top 250, so can ""3 Idiots"" - a movie that similarly gets away with a lot of silliness because it's truly endearing and has an unbeatable joie de vivre. It also features a genuinely uplifting message that only hardboiled cynics will fail to appreciate.Yes, it's probably 45 minutes too long, but on the flip side: the songs are fun, the directing is dynamic, and Aamir Khan pulls out his best Indian Tom Hanks performance. Also, unless you're xenophobic, it's fascinating to see love, dreams and life from an Indian perspective.If you want to see one Bollywood movie before you die, make it this one. It will make you feel better."
"Touching story of friendship, drama and adventure from Bollywood!",7 July 2014,7.0,"I first watched this movie while on vacation, staying at my aunt and uncle's house. As this was the movie they chose to watch one night, I was preparing to drag myself to endure a painfully long, three-hour drama. However, I've found it to be very engaging and entertaining.In this film, Farhan Qureshi and Raju Rastogi want to re-unite with college friend Rancho and recounted their college days at New Delhi's Imperial College of Engineering, recalling the memories of Rancho, who inspired them to think differently, their run-ins with the fiery college dean Viru Sahastrabudhe and their encounters with another student, Chatur Ramalingam, who reminds them of a bet they had made 10 years ago.This is the first and only Bollywood movie I have seen and while I am not a big fan of drama, Rajkumar Hirani and Abhijit Joshi wrote a very inspiring story for the film that kept me entertained, covering friendship, sacrifices, relationships, antics, secrets, rivalries and struggles in the movie. Hirani took good care making each scene of the movie captivating and intriguing while directing, keeping the plot's momentum going strong even for a three-hour movie, and assembled a likable cast of characters - each delivering solid performances.I enjoyed watching the antics and misadventures the three friends go through during their college days, fumbling through exam notes and cramming in science projects, striving to reach success. Rancho's little romantic relationship with Pia is also a treat to watch, ***minor spoiler ahead*** especially when, unbeknown-st to Rancho, that she is the daughter of the dean. ***minor spoiler ends*** The songs sung in the film is wonderful to listen to - very catchy and fun - and the cinematography is very vibrant and colorful.Overall, it is a very captivating and heartfelt film from start to finish, sure to bring you laughter and tears. You can't help but follow along and pretend you are there with the three friends' journey in life. A highly recommended movie! Grade A"
